Country/Area,Item1,Purpose,Year,Overnight Stays
United States,Nagasaki,Overall,2022,"29,880"
United States,Nagasaki,Overall,2023,"32,170"
United States,Nara,Overall,2021,490
United States,Nara,Overall,2022,"2,160"
United States,Nara,Overall,2023,"27,060"
United States,Niigata,Overall,2021,"3,740"
United States,Niigata,Overall,2022,"4,690"
United States,Niigata,Overall,2023,"21,980"
United States,Oita,Overall,2021,830
United States,Oita,Overall,2022,"3,050"
United States,Oita,Overall,2023,"18,910"
United States,Okayama,Overall,2021,"1,250"
United States,Okayama,Overall,2022,"3,260"
United States,Okayama,Overall,2023,"18,020"
United States,Okinawa,Overall,2021,"136,980"
United States,Okinawa,Overall,2022,"252,490"
United States,Okinawa,Overall,2023,"515,670"
United States,Osaka,Overall,2021,"37,610"
United States,Osaka,Overall,2022,"124,530"
United States,Osaka,Overall,2023,"994,420"
United States,Saga,Overall,2021,470
United States,Saga,Overall,2022,"1,000"
United States,Saga,Overall,2023,"5,070"
United States,Saitama,Overall,2021,"5,030"
United States,Saitama,Overall,2022,"5,250"
United States,Saitama,Overall,2023,"15,770"
United States,Shiga,Overall,2021,720
United States,Shiga,Overall,2022,"2,770"
United States,Shiga,Overall,2023,"12,330"
United States,Shimane,Overall,2021,270
United States,Shimane,Overall,2022,970
United States,Shimane,Overall,2023,"3,440"
United States,Shizuoka,Overall,2021,"5,590"
United States,Shizuoka,Overall,2022,"12,280"
United States,Shizuoka,Overall,2023,"61,960"
United States,Tochigi,Overall,2021,"1,280"
United States,Tochigi,Overall,2022,"6,720"
United States,Tochigi,Overall,2023,"37,620"
United States,Tokushima,Overall,2021,380
United States,Tokushima,Overall,2022,"1,350"
United States,Tokushima,Overall,2023,"8,550"
United States,Tokyo,Overall,2021,"247,110"
United States,Tokyo,Overall,2022,"903,810"
United States,Tokyo,Overall,2023,"5,244,350"
United States,Tottori,Overall,2021,300
United States,Tottori,Overall,2022,"1,220"
United States,Tottori,Overall,2023,"3,300"
United States,Toyama,Overall,2021,180
United States,Toyama,Overall,2022,"1,590"
United States,Toyama,Overall,2023,"9,380"
United States,Wakayama,Overall,2021,600
United States,Wakayama,Overall,2022,"1,610"
United States,Wakayama,Overall,2023,"13,360"
United States,Yamagata,Overall,2021,650
United States,Yamagata,Overall,2022,"1,300"
United States,Yamagata,Overall,2023,"6,380"
United States,Yamaguchi,Overall,2021,"5,270"
United States,Yamaguchi,Overall,2022,"9,950"
United States,Yamaguchi,Overall,2023,"14,280"
United States,Yamanashi,Overall,2021,"1,490"
United States,Yamanashi,Overall,2022,"5,450"
United States,Yamanashi,Overall,2023,"57,330"
Vietnam,Aichi,Overall,2021,"10,030"
Vietnam,Aichi,Overall,2022,"23,430"
Vietnam,Aichi,Overall,2023,"65,670"
Vietnam,Akita,Overall,2021,280
Vietnam,Akita,Overall,2022,80
Vietnam,Akita,Overall,2023,280
Vietnam,Aomori,Overall,2021,670
Vietnam,Aomori,Overall,2022,880
Vietnam,Aomori,Overall,2023,860
Vietnam,Chiba,Overall,2021,"37,700"
Vietnam,Chiba,Overall,2022,"35,720"
Vietnam,Chiba,Overall,2023,"49,450"
Vietnam,Ehime,Overall,2021,"1,060"
Vietnam,Ehime,Overall,2022,460
Vietnam,Ehime,Overall,2023,"1,270"
Vietnam,Fukui,Overall,2021,"1,500"
Vietnam,Fukui,Overall,2022,640
Vietnam,Fukui,Overall,2023,"1,340"
Vietnam,Fukuoka,Overall,2021,"6,580"
Vietnam,Fukuoka,Overall,2022,"8,690"
Vietnam,Fukuoka,Overall,2023,"6,900"
Vietnam,Fukushima,Overall,2021,"3,570"
Vietnam,Fukushima,Overall,2022,"1,640"
Vietnam,Fukushima,Overall,2023,"3,880"
Vietnam,Gifu,Overall,2021,"3,050"
Vietnam,Gifu,Overall,2022,"1,760"
Vietnam,Gifu,Overall,2023,"6,590"
Vietnam,Gunma,Overall,2021,"1,920"
Vietnam,Gunma,Overall,2022,"1,080"
Vietnam,Gunma,Overall,2023,"4,160"
Vietnam,Hiroshima,Overall,2021,"3,630"
Vietnam,Hiroshima,Overall,2022,"2,900"
Vietnam,Hiroshima,Overall,2023,"5,160"
Vietnam,Hokkaido,Overall,2021,"2,210"
Vietnam,Hokkaido,Overall,2022,"4,950"
Vietnam,Hokkaido,Overall,2023,"16,120"
Vietnam,Hyogo,Overall,2021,"4,220"
Vietnam,Hyogo,Overall,2022,"3,780"
Vietnam,Hyogo,Overall,2023,"8,270"
Vietnam,Ibaraki,Overall,2021,"1,270"
Vietnam,Ibaraki,Overall,2022,"1,770"
Vietnam,Ibaraki,Overall,2023,"4,140"
Vietnam,Ishikawa,Overall,2021,970
Vietnam,Ishikawa,Overall,2022,"2,240"
Vietnam,Ishikawa,Overall,2023,"3,480"
Vietnam,Iwate,Overall,2021,"2,550"
Vietnam,Iwate,Overall,2022,"1,240"
Vietnam,Iwate,Overall,2023,940
Vietnam,Kagawa,Overall,2021,"2,200"
Vietnam,Kagawa,Overall,2022,680
Vietnam,Kagawa,Overall,2023,720
Vietnam,Kagoshima,Overall,2021,"1,360"
Vietnam,Kagoshima,Overall,2022,760
Vietnam,Kagoshima,Overall,2023,730
Vietnam,Kanagawa,Overall,2021,"8,380"
Vietnam,Kanagawa,Overall,2022,"6,570"
Vietnam,Kanagawa,Overall,2023,"17,800"
Vietnam,Kochi,Overall,2021,370
Vietnam,Kochi,Overall,2022,240
Vietnam,Kochi,Overall,2023,600
Vietnam,Kumamoto,Overall,2021,"3,330"
Vietnam,Kumamoto,Overall,2022,"1,790"
Vietnam,Kumamoto,Overall,2023,"2,840"
Vietnam,Kyoto,Overall,2021,"5,690"
Vietnam,Kyoto,Overall,2022,"8,840"
Vietnam,Kyoto,Overall,2023,"37,310"
Vietnam,Mie,Overall,2021,"1,730"
Vietnam,Mie,Overall,2022,"1,390"
Vietnam,Mie,Overall,2023,"2,900"
Vietnam,Miyagi,Overall,2021,"3,450"
Vietnam,Miyagi,Overall,2022,"2,410"
Vietnam,Miyagi,Overall,2023,"2,040"
Vietnam,Miyazaki,Overall,2021,610
Vietnam,Miyazaki,Overall,2022,560
Vietnam,Miyazaki,Overall,2023,"1,110"
Vietnam,Nagano,Overall,2021,"4,050"
Vietnam,Nagano,Overall,2022,"3,460"
Vietnam,Nagano,Overall,2023,"8,590"
Vietnam,Nagasaki,Overall,2021,"3,840"
Vietnam,Nagasaki,Overall,2022,"2,470"
Vietnam,Nagasaki,Overall,2023,"2,080"
Vietnam,Nara,Overall,2021,40
Vietnam,Nara,Overall,2022,140
Vietnam,Nara,Overall,2023,"1,250"
Vietnam,Niigata,Overall,2021,"1,500"
Vietnam,Niigata,Overall,2022,"1,870"
Vietnam,Niigata,Overall,2023,"2,860"
Vietnam,Oita,Overall,2021,"1,310"
Vietnam,Oita,Overall,2022,"1,040"
Vietnam,Oita,Overall,2023,"2,320"
Vietnam,Okayama,Overall,2021,"4,920"
Vietnam,Okayama,Overall,2022,"3,090"
Vietnam,Okayama,Overall,2023,"2,190"
Vietnam,Okinawa,Overall,2021,320
Vietnam,Okinawa,Overall,2022,530
Vietnam,Okinawa,Overall,2023,920
Vietnam,Osaka,Overall,2021,"35,270"
Vietnam,Osaka,Overall,2022,"47,860"
Vietnam,Osaka,Overall,2023,"134,080"
Vietnam,Saga,Overall,2021,710
Vietnam,Saga,Overall,2022,400
Vietnam,Saga,Overall,2023,260
Vietnam,Saitama,Overall,2021,"1,870"
Vietnam,Saitama,Overall,2022,"1,760"
Vietnam,Saitama,Overall,2023,"2,760"
Vietnam,Shiga,Overall,2021,630
Vietnam,Shiga,Overall,2022,"1,740"
Vietnam,Shiga,Overall,2023,"2,240"
Vietnam,Shimane,Overall,2021,"4,640"
Vietnam,Shimane,Overall,2022,"1,760"
Vietnam,Shimane,Overall,2023,"1,490"
Vietnam,Shizuoka,Overall,2021,"5,070"
Vietnam,Shizuoka,Overall,2022,"9,080"
Vietnam,Shizuoka,Overall,2023,"51,030"
Vietnam,Tochigi,Overall,2021,"2,830"
Vietnam,Tochigi,Overall,2022,"1,190"
Vietnam,Tochigi,Overall,2023,"2,120"
Vietnam,Tokushima,Overall,2021,630
Vietnam,Tokushima,Overall,2022,170
Vietnam,Tokushima,Overall,2023,410
Vietnam,Tokyo,Overall,2021,"38,260"
Vietnam,Tokyo,Overall,2022,"85,880"
Vietnam,Tokyo,Overall,2023,"235,090"
Vietnam,Tottori,Overall,2021,590
Vietnam,Tottori,Overall,2022,220
Vietnam,Tottori,Overall,2023,330
Vietnam,Toyama,Overall,2021,"1,560"
Vietnam,Toyama,Overall,2022,"1,580"
Vietnam,Toyama,Overall,2023,"2,080"
Vietnam,Wakayama,Overall,2021,740
Vietnam,Wakayama,Overall,2022,500
Vietnam,Wakayama,Overall,2023,"1,430"
Vietnam,Yamagata,Overall,2021,730
Vietnam,Yamagata,Overall,2022,"1,010"
Vietnam,Yamagata,Overall,2023,"1,260"
Vietnam,Yamaguchi,Overall,2021,"1,600"
Vietnam,Yamaguchi,Overall,2022,"1,190"
Vietnam,Yamaguchi,Overall,2023,"1,230"
Vietnam,Yamanashi,Overall,2021,330
Vietnam,Yamanashi,Overall,2022,"4,220"
Vietnam,Yamanashi,Overall,2023,"42,560"
